cik,ticker,name,fiscal_year,logical_input,originally_reported,latest_reported,original_filed,latest_filed,n_versions,rel_change,change_type,restated
80424,PG,Procter & Gamble,2017,sga,18568000000,18654000000,2017-08-07,2019-08-06,2,0.004631624299870745,none,False
80424,PG,Procter & Gamble,2018,sga,18853000000,19037000000,2018-08-07,2020-08-07,2,0.00975971993847133,restated,True
80424,PG,Procter & Gamble,2019,sga,19084000000,19084000000,2019-08-06,2021-08-06,1,0.0,none,False
80424,PG,Procter & Gamble,2020,sga,19994000000,19994000000,2020-08-06,2022-08-05,1,0.0,none,False
80424,PG,Procter & Gamble,2021,sga,21024000000,21024000000,2021-08-06,2023-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2022,sga,20217000000,20217000000,2022-08-05,2024-08-05,1,0.0,none,False
80424,PG,Procter & Gamble,2023,sga,21112000000,21112000000,2023-08-04,2025-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2024,sga,23305000000,23305000000,2024-08-05,2025-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2025,sga,22669000000,22669000000,2025-08-04,2025-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2011,depreciation,2838000000,2838000000,2011-08-10,2013-08-08,1,0.0,none,False
80424,PG,Procter & Gamble,2012,depreciation,3204000000,3204000000,2012-08-08,2014-08-08,1,0.0,none,False
80424,PG,Procter & Gamble,2013,depreciation,2982000000,2982000000,2013-08-08,2015-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2014,depreciation,3141000000,3141000000,2014-08-08,2016-08-09,1,0.0,none,False
80424,PG,Procter & Gamble,2015,depreciation,3134000000,3134000000,2015-08-07,2017-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2016,depreciation,3078000000,3078000000,2016-08-09,2018-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2017,depreciation,2820000000,2820000000,2017-08-07,2019-08-06,1,0.0,none,False
80424,PG,Procter & Gamble,2018,depreciation,2834000000,2834000000,2018-08-07,2020-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2019,depreciation,2824000000,2824000000,2019-08-06,2021-08-06,1,0.0,none,False
80424,PG,Procter & Gamble,2020,depreciation,3013000000,3013000000,2020-08-06,2022-08-05,1,0.0,none,False
80424,PG,Procter & Gamble,2021,depreciation,2735000000,2735000000,2021-08-06,2023-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2022,depreciation,2807000000,2807000000,2022-08-05,2024-08-05,1,0.0,none,False
80424,PG,Procter & Gamble,2023,depreciation,2714000000,2714000000,2023-08-04,2025-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2024,depreciation,2896000000,2896000000,2024-08-05,2025-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2025,depreciation,2847000000,2847000000,2025-08-04,2025-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2010,depreciation,3108000000,3108000000,2010-08-13,2010-08-13,1,0.0,none,False
80424,PG,Procter & Gamble,2010,cfo,16072000000,16131000000,2010-08-13,2012-08-08,2,0.003670980587356894,none,False
80424,PG,Procter & Gamble,2011,cfo,13231000000,13330000000,2011-08-10,2013-08-08,2,0.007482427632076185,restated,True
80424,PG,Procter & Gamble,2012,cfo,13284000000,13284000000,2012-08-08,2014-08-08,1,0.0,none,False
80424,PG,Procter & Gamble,2013,cfo,14873000000,14873000000,2013-08-08,2015-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2014,cfo,13958000000,13958000000,2014-08-08,2016-08-09,1,0.0,none,False
80424,PG,Procter & Gamble,2015,cfo,14608000000,14608000000,2015-08-07,2017-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2016,cfo,15435000000,15435000000,2016-08-09,2018-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2017,cfo,12753000000,12753000000,2017-08-07,2019-08-06,1,0.0,none,False
80424,PG,Procter & Gamble,2018,cfo,14867000000,14867000000,2018-08-07,2020-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2019,cfo,15242000000,15242000000,2019-08-06,2021-08-06,1,0.0,none,False
80424,PG,Procter & Gamble,2020,cfo,17403000000,17403000000,2020-08-06,2022-08-05,1,0.0,none,False
80424,PG,Procter & Gamble,2021,cfo,18371000000,18371000000,2021-08-06,2023-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2022,cfo,16723000000,16723000000,2022-08-05,2024-08-05,1,0.0,none,False
80424,PG,Procter & Gamble,2023,cfo,16848000000,16848000000,2023-08-04,2025-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2024,cfo,19846000000,19846000000,2024-08-05,2025-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2025,cfo,17817000000,17817000000,2025-08-04,2025-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2010,total_assets,128172000000,128172000000,2010-08-13,2012-08-08,1,0.0,none,False
80424,PG,Procter & Gamble,2011,total_assets,138354000000,138354000000,2011-08-10,2013-08-08,1,0.0,none,False
80424,PG,Procter & Gamble,2012,total_assets,132244000000,132244000000,2012-08-08,2014-08-08,1,0.0,none,False
80424,PG,Procter & Gamble,2013,total_assets,139263000000,139263000000,2013-08-08,2015-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2014,total_assets,144266000000,144266000000,2014-08-08,2016-08-09,1,0.0,none,False
80424,PG,Procter & Gamble,2015,total_assets,129495000000,129495000000,2015-08-07,2017-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2016,total_assets,127136000000,127136000000,2016-08-09,2018-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2017,total_assets,120406000000,120406000000,2017-08-07,2019-08-06,1,0.0,none,False
80424,PG,Procter & Gamble,2018,total_assets,118310000000,118310000000,2018-08-07,2020-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2019,total_assets,115095000000,115095000000,2019-08-06,2021-08-06,1,0.0,none,False
80424,PG,Procter & Gamble,2020,total_assets,120700000000,120700000000,2020-08-06,2022-08-05,1,0.0,none,False
80424,PG,Procter & Gamble,2021,total_assets,119307000000,119307000000,2021-08-06,2023-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2022,total_assets,117208000000,117208000000,2022-08-05,2024-08-05,1,0.0,none,False
80424,PG,Procter & Gamble,2023,total_assets,120829000000,120829000000,2023-08-04,2024-08-05,1,0.0,none,False
80424,PG,Procter & Gamble,2024,total_assets,122370000000,122370000000,2024-08-05,2025-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2025,total_assets,125231000000,125231000000,2025-08-04,2025-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2010,current_assets,18782000000,18782000000,2010-08-13,2011-08-10,1,0.0,none,False
80424,PG,Procter & Gamble,2011,current_assets,21970000000,21970000000,2011-08-10,2012-08-08,1,0.0,none,False
80424,PG,Procter & Gamble,2012,current_assets,21910000000,21910000000,2012-08-08,2013-08-08,1,0.0,none,False
80424,PG,Procter & Gamble,2013,current_assets,23990000000,23990000000,2013-08-08,2014-08-08,1,0.0,none,False
80424,PG,Procter & Gamble,2014,current_assets,31617000000,31617000000,2014-08-08,2015-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2015,current_assets,29646000000,29646000000,2015-08-07,2016-08-09,1,0.0,none,False
80424,PG,Procter & Gamble,2016,current_assets,33782000000,33782000000,2016-08-09,2017-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2017,current_assets,26494000000,26494000000,2017-08-07,2018-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2018,current_assets,23320000000,23320000000,2018-08-07,2019-08-06,1,0.0,none,False
80424,PG,Procter & Gamble,2019,current_assets,22473000000,22473000000,2019-08-06,2020-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2020,current_assets,27987000000,27987000000,2020-08-06,2021-08-06,1,0.0,none,False
80424,PG,Procter & Gamble,2021,current_assets,23091000000,23091000000,2021-08-06,2022-08-05,1,0.0,none,False
80424,PG,Procter & Gamble,2022,current_assets,21653000000,21653000000,2022-08-05,2023-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2023,current_assets,22648000000,22648000000,2023-08-04,2024-08-05,1,0.0,none,False
80424,PG,Procter & Gamble,2024,current_assets,24709000000,24709000000,2024-08-05,2025-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2025,current_assets,25392000000,25392000000,2025-08-04,2025-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2010,current_liabilities,24282000000,24282000000,2010-08-13,2011-08-10,1,0.0,none,False
80424,PG,Procter & Gamble,2011,current_liabilities,27293000000,27293000000,2011-08-10,2012-08-08,1,0.0,none,False
80424,PG,Procter & Gamble,2012,current_liabilities,24907000000,24907000000,2012-08-08,2013-08-08,1,0.0,none,False
80424,PG,Procter & Gamble,2013,current_liabilities,30037000000,30037000000,2013-08-08,2014-08-08,1,0.0,none,False
80424,PG,Procter & Gamble,2014,current_liabilities,33726000000,33726000000,2014-08-08,2015-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2015,current_liabilities,29790000000,29790000000,2015-08-07,2016-08-09,1,0.0,none,False
80424,PG,Procter & Gamble,2016,current_liabilities,30770000000,30770000000,2016-08-09,2017-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2017,current_liabilities,30210000000,30210000000,2017-08-07,2018-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2018,current_liabilities,28237000000,28237000000,2018-08-07,2019-08-06,1,0.0,none,False
80424,PG,Procter & Gamble,2019,current_liabilities,30011000000,30011000000,2019-08-06,2020-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2020,current_liabilities,32976000000,32976000000,2020-08-06,2021-08-06,1,0.0,none,False
80424,PG,Procter & Gamble,2021,current_liabilities,33132000000,33132000000,2021-08-06,2022-08-05,1,0.0,none,False
80424,PG,Procter & Gamble,2022,current_liabilities,33081000000,33081000000,2022-08-05,2023-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2023,current_liabilities,35756000000,35756000000,2023-08-04,2024-08-05,1,0.0,none,False
80424,PG,Procter & Gamble,2024,current_liabilities,33627000000,33627000000,2024-08-05,2025-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2025,current_liabilities,36058000000,36058000000,2025-08-04,2025-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2010,long_term_debt,21360000000,21360000000,2010-08-13,2011-08-10,1,0.0,none,False
80424,PG,Procter & Gamble,2011,long_term_debt,22033000000,22033000000,2011-08-10,2012-08-08,1,0.0,none,False
80424,PG,Procter & Gamble,2012,long_term_debt,21080000000,21080000000,2012-08-08,2013-08-08,1,0.0,none,False
80424,PG,Procter & Gamble,2013,long_term_debt,19111000000,19111000000,2013-08-08,2014-08-08,1,0.0,none,False
80424,PG,Procter & Gamble,2014,long_term_debt,19811000000,19811000000,2014-08-08,2015-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2015,long_term_debt,18329000000,18327000000,2015-08-07,2016-08-09,2,0.0001091167003109826,none,False
80424,PG,Procter & Gamble,2016,long_term_debt,18945000000,18945000000,2016-08-09,2017-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2017,long_term_debt,18038000000,18038000000,2017-08-07,2018-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2018,long_term_debt,20863000000,20863000000,2018-08-07,2019-08-06,1,0.0,none,False
80424,PG,Procter & Gamble,2019,long_term_debt,20395000000,20395000000,2019-08-06,2020-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2020,long_term_debt,23537000000,23537000000,2020-08-06,2021-08-06,1,0.0,none,False
80424,PG,Procter & Gamble,2021,long_term_debt,23099000000,23099000000,2021-08-06,2022-08-05,1,0.0,none,False
80424,PG,Procter & Gamble,2022,long_term_debt,22848000000,22848000000,2022-08-05,2023-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2023,long_term_debt,24378000000,24378000000,2023-08-04,2024-08-05,1,0.0,none,False
80424,PG,Procter & Gamble,2024,long_term_debt,25269000000,25269000000,2024-08-05,2025-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2025,long_term_debt,24995000000,24995000000,2025-08-04,2025-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2010,receivables,5335000000,5335000000,2010-08-13,2011-08-10,1,0.0,none,False
80424,PG,Procter & Gamble,2011,receivables,6275000000,6275000000,2011-08-10,2012-08-08,1,0.0,none,False
80424,PG,Procter & Gamble,2012,receivables,6068000000,6068000000,2012-08-08,2013-08-08,1,0.0,none,False
80424,PG,Procter & Gamble,2013,receivables,6508000000,6508000000,2013-08-08,2014-08-08,1,0.0,none,False
80424,PG,Procter & Gamble,2014,receivables,6386000000,6386000000,2014-08-08,2015-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2015,receivables,4861000000,4568000000,2015-08-07,2016-08-09,2,0.060275663443735854,restated,True
80424,PG,Procter & Gamble,2016,receivables,4373000000,4373000000,2016-08-09,2017-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2017,receivables,4594000000,4594000000,2017-08-07,2018-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2018,receivables,4686000000,4686000000,2018-08-07,2019-08-06,1,0.0,none,False
80424,PG,Procter & Gamble,2019,receivables,4951000000,4951000000,2019-08-06,2020-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2020,receivables,4178000000,4178000000,2020-08-06,2021-08-06,1,0.0,none,False
80424,PG,Procter & Gamble,2021,receivables,4725000000,4725000000,2021-08-06,2022-08-05,1,0.0,none,False
80424,PG,Procter & Gamble,2022,receivables,5143000000,5143000000,2022-08-05,2023-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2023,receivables,5471000000,5471000000,2023-08-04,2024-08-05,1,0.0,none,False
80424,PG,Procter & Gamble,2024,receivables,6118000000,6118000000,2024-08-05,2025-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2025,receivables,6185000000,6185000000,2025-08-04,2025-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2010,ppe_net,19244000000,19244000000,2010-08-13,2011-08-10,1,0.0,none,False
80424,PG,Procter & Gamble,2011,ppe_net,21293000000,21293000000,2011-08-10,2012-08-08,1,0.0,none,False
80424,PG,Procter & Gamble,2012,ppe_net,20377000000,20377000000,2012-08-08,2013-08-08,1,0.0,none,False
80424,PG,Procter & Gamble,2013,ppe_net,21666000000,21666000000,2013-08-08,2014-08-08,1,0.0,none,False
80424,PG,Procter & Gamble,2014,ppe_net,22304000000,22304000000,2014-08-08,2015-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2015,ppe_net,20268000000,19655000000,2015-08-07,2016-08-09,2,0.030244720742056443,restated,True
80424,PG,Procter & Gamble,2016,ppe_net,19385000000,19385000000,2016-08-09,2017-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2017,ppe_net,19893000000,19893000000,2017-08-07,2018-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2018,ppe_net,20600000000,20600000000,2018-08-07,2019-08-06,1,0.0,none,False
80424,PG,Procter & Gamble,2019,ppe_net,21271000000,21271000000,2019-08-06,2020-08-07,1,0.0,none,False
80424,PG,Procter & Gamble,2020,ppe_net,20692000000,20692000000,2020-08-06,2021-08-06,1,0.0,none,False
80424,PG,Procter & Gamble,2021,ppe_net,21686000000,21686000000,2021-08-06,2022-08-05,1,0.0,none,False
80424,PG,Procter & Gamble,2022,ppe_net,21195000000,21195000000,2022-08-05,2023-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2023,ppe_net,21909000000,21909000000,2023-08-04,2024-08-05,1,0.0,none,False
80424,PG,Procter & Gamble,2024,ppe_net,22152000000,22152000000,2024-08-05,2025-08-04,1,0.0,none,False
80424,PG,Procter & Gamble,2025,ppe_net,23897000000,23897000000,2025-08-04,2025-08-04,1,0.0,none,False
21344,KO,Coca-Cola,2009,net_income,6824000000,6824000000,2010-02-26,2012-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2010,net_income,11809000000,11787000000,2011-02-28,2013-02-27,2,0.0018629858582437124,none,False
21344,KO,Coca-Cola,2011,net_income,8572000000,8584000000,2012-02-23,2014-02-27,2,0.0013999066728884741,none,False
21344,KO,Coca-Cola,2012,net_income,9019000000,9019000000,2013-02-27,2015-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2013,net_income,8584000000,8584000000,2014-02-27,2016-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2014,net_income,7098000000,7098000000,2015-02-25,2017-02-24,1,0.0,none,False
21344,KO,Coca-Cola,2015,net_income,7351000000,7351000000,2016-02-25,2018-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2016,net_income,6527000000,6527000000,2017-02-24,2019-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2017,net_income,1248000000,1248000000,2018-02-23,2020-02-24,1,0.0,none,False
21344,KO,Coca-Cola,2018,net_income,6434000000,6434000000,2019-02-21,2021-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2019,net_income,8920000000,8920000000,2020-02-24,2022-02-22,1,0.0,none,False
21344,KO,Coca-Cola,2020,net_income,7747000000,7747000000,2021-02-25,2023-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2021,net_income,9771000000,9771000000,2022-02-22,2024-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2022,net_income,9542000000,9542000000,2023-02-21,2025-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2023,net_income,10714000000,10714000000,2024-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2024,net_income,10631000000,10631000000,2025-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2025,net_income,13107000000,13107000000,2026-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2017,income_continuing,1181000000,1181000000,2018-02-23,2019-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2018,income_continuing,6734000000,6734000000,2019-02-21,2019-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2009,income_continuing,6824000000,6824000000,2010-02-26,2012-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2010,income_continuing,11809000000,11787000000,2011-02-28,2013-02-27,2,0.0018629858582437124,none,False
21344,KO,Coca-Cola,2011,income_continuing,8572000000,8584000000,2012-02-23,2014-02-27,2,0.0013999066728884741,none,False
21344,KO,Coca-Cola,2012,income_continuing,9019000000,9019000000,2013-02-27,2015-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2013,income_continuing,8584000000,8584000000,2014-02-27,2016-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2014,income_continuing,7098000000,7098000000,2015-02-25,2017-02-24,1,0.0,none,False
21344,KO,Coca-Cola,2015,income_continuing,7351000000,7351000000,2016-02-25,2018-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2016,income_continuing,6527000000,6527000000,2017-02-24,2019-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2019,income_continuing,8920000000,8920000000,2020-02-24,2022-02-22,1,0.0,none,False
21344,KO,Coca-Cola,2020,income_continuing,7747000000,7747000000,2021-02-25,2023-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2021,income_continuing,9771000000,9771000000,2022-02-22,2024-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2022,income_continuing,9542000000,9542000000,2023-02-21,2025-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2023,income_continuing,10714000000,10714000000,2024-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2024,income_continuing,10631000000,10631000000,2025-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2025,income_continuing,13107000000,13107000000,2026-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2018,revenue,31856000000,34300000000,2019-02-21,2021-02-25,2,0.07672024108488197,restated,True
21344,KO,Coca-Cola,2019,revenue,37266000000,37266000000,2020-02-24,2022-02-22,1,0.0,none,False
21344,KO,Coca-Cola,2020,revenue,33014000000,33014000000,2021-02-25,2023-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2021,revenue,38655000000,38655000000,2022-02-22,2024-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2022,revenue,43004000000,43004000000,2023-02-21,2025-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2023,revenue,45754000000,45754000000,2024-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2024,revenue,47061000000,47061000000,2025-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2025,revenue,47941000000,47941000000,2026-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2009,revenue,30990000000,30990000000,2010-02-26,2012-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2010,revenue,35119000000,35119000000,2011-02-28,2013-02-27,1,0.0,none,False
21344,KO,Coca-Cola,2011,revenue,46542000000,46542000000,2012-02-23,2014-02-27,1,0.0,none,False
21344,KO,Coca-Cola,2012,revenue,48017000000,48017000000,2013-02-27,2015-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2013,revenue,46854000000,46854000000,2014-02-27,2016-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2014,revenue,45998000000,45998000000,2015-02-25,2017-02-24,1,0.0,none,False
21344,KO,Coca-Cola,2015,revenue,44294000000,44294000000,2016-02-25,2018-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2016,revenue,41863000000,41863000000,2017-02-24,2018-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2017,revenue,35410000000,35410000000,2018-02-23,2018-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2018,cogs,11770000000,13067000000,2019-02-21,2021-02-25,2,0.11019541206457094,restated,True
21344,KO,Coca-Cola,2019,cogs,14619000000,14619000000,2020-02-24,2022-02-22,1,0.0,none,False
21344,KO,Coca-Cola,2020,cogs,13433000000,13433000000,2021-02-25,2023-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2021,cogs,15357000000,15357000000,2022-02-22,2024-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2022,cogs,18000000000,18000000000,2023-02-21,2025-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2023,cogs,18520000000,18520000000,2024-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2024,cogs,18324000000,18324000000,2025-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2025,cogs,18397000000,18397000000,2026-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2009,cogs,11088000000,11088000000,2010-02-26,2012-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2010,cogs,12693000000,12693000000,2011-02-28,2013-02-27,1,0.0,none,False
21344,KO,Coca-Cola,2011,cogs,18216000000,18215000000,2012-02-23,2014-02-27,2,5.489679402722881e-05,none,False
21344,KO,Coca-Cola,2012,cogs,19053000000,19053000000,2013-02-27,2015-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2013,cogs,18421000000,18421000000,2014-02-27,2016-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2014,cogs,17889000000,17889000000,2015-02-25,2017-02-24,1,0.0,none,False
21344,KO,Coca-Cola,2015,cogs,17482000000,17482000000,2016-02-25,2018-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2016,cogs,16465000000,16465000000,2017-02-24,2018-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2017,cogs,13256000000,13256000000,2018-02-23,2018-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2009,gross_profit,19902000000,19902000000,2010-02-26,2012-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2010,gross_profit,22426000000,22426000000,2011-02-28,2013-02-27,1,0.0,none,False
21344,KO,Coca-Cola,2011,gross_profit,28326000000,28327000000,2012-02-23,2014-02-27,2,3.5303254960107325e-05,none,False
21344,KO,Coca-Cola,2012,gross_profit,28964000000,28964000000,2013-02-27,2015-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2013,gross_profit,28433000000,28433000000,2014-02-27,2016-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2014,gross_profit,28109000000,28109000000,2015-02-25,2017-02-24,1,0.0,none,False
21344,KO,Coca-Cola,2015,gross_profit,26812000000,26812000000,2016-02-25,2018-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2016,gross_profit,25398000000,25398000000,2017-02-24,2019-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2017,gross_profit,22154000000,22491000000,2018-02-23,2020-02-24,3,0.015211699918750564,restated,True
21344,KO,Coca-Cola,2018,gross_profit,20086000000,21233000000,2019-02-21,2021-02-25,2,0.057104450861296424,restated,True
21344,KO,Coca-Cola,2019,gross_profit,22647000000,22647000000,2020-02-24,2022-02-22,1,0.0,none,False
21344,KO,Coca-Cola,2020,gross_profit,19581000000,19581000000,2021-02-25,2023-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2021,gross_profit,23298000000,23298000000,2022-02-22,2024-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2022,gross_profit,25004000000,25004000000,2023-02-21,2025-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2023,gross_profit,27234000000,27234000000,2024-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2024,gross_profit,28737000000,28737000000,2025-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2025,gross_profit,29544000000,29544000000,2026-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2009,sga,11358000000,11358000000,2010-02-26,2012-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2010,sga,13158000000,13194000000,2011-02-28,2013-02-27,2,0.0027359781121751026,none,False
21344,KO,Coca-Cola,2011,sga,17440000000,17422000000,2012-02-23,2014-02-27,2,0.0010321100917431193,none,False
21344,KO,Coca-Cola,2012,sga,17738000000,17738000000,2013-02-27,2015-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2013,sga,17310000000,17310000000,2014-02-27,2016-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2014,sga,17218000000,17218000000,2015-02-25,2017-02-24,1,0.0,none,False
21344,KO,Coca-Cola,2015,sga,16427000000,16427000000,2016-02-25,2018-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2016,sga,15262000000,15370000000,2017-02-24,2019-02-21,2,0.007076398899226838,restated,True
21344,KO,Coca-Cola,2017,sga,12496000000,12834000000,2018-02-23,2020-02-24,3,0.02704865556978233,restated,True
21344,KO,Coca-Cola,2018,sga,10307000000,11002000000,2019-02-21,2021-02-25,2,0.06742990200834384,restated,True
21344,KO,Coca-Cola,2019,sga,12103000000,12103000000,2020-02-24,2022-02-22,1,0.0,none,False
21344,KO,Coca-Cola,2020,sga,9731000000,9731000000,2021-02-25,2023-02-21,1,0.0,none,False
21344,KO,Coca-Cola,2021,sga,12144000000,12144000000,2022-02-22,2024-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2022,sga,12880000000,12880000000,2023-02-21,2025-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2023,sga,13972000000,13972000000,2024-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2024,sga,14582000000,14582000000,2025-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2025,sga,14521000000,14521000000,2026-02-20,2026-02-20,1,0.0,none,False
21344,KO,Coca-Cola,2009,depreciation,1236000000,1236000000,2010-02-26,2012-02-23,1,0.0,none,False
21344,KO,Coca-Cola,2010,depreciation,1443000000,1443000000,2011-02-28,2013-02-27,1,0.0,none,False
21344,KO,Coca-Cola,2011,depreciation,1954000000,1954000000,2012-02-23,2014-02-27,1,0.0,none,False
21344,KO,Coca-Cola,2012,depreciation,1982000000,1982000000,2013-02-27,2015-02-25,1,0.0,none,False
21344,KO,Coca-Cola,2013,depreciation,1977000000,1977000000,2014-02-27,2016-02-25,1,0.0,none,False
